EXOME_ID	VABC_ID	Infinium_ID	Species	Subspecies	Seed Bank	AccessionID	OtherIDs	Accession Name	Ancestory	Lattitude	Longitude	Elevation	Collection Date	Remarks	Category	History	Released	Country of Origin	State/region	Collection Site	Habitat
ExomeCapture-DAS5-004304	DAS5-004304	WSNP92K.086.07904	Triticum aestivum subsp. spelta	subsp. spelta	USDA GRIN	PI 348141	:69Z6.304	69Z6.304	.	49.41666667	9.33333333	334	1940	.	.	COLLECTED PRE 1940 Baden-Wurttemberg, Germany by Wagner, S., Swiss Federal Research Sta. for Agronomy. DONATED  01/29/1970  by Popow, G., Swiss Federal Research Sta. for Agronomy	.	Germany	Baden-Wurttemberg	Bauland, site 37	W
ExomeCapture-DAS5-004310	DAS5-004310	WSNP92K.100.09243	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 473556	:75R38	75R38	NB542437/4*CI 13438/2*CI 13438/Burt 5/PI 316002/CI 13438	.	.	.	.	Restorer line for T. timopheevii cyto-male sterility. Plants medium height. Spikes lax, bearded, with white chaff. Seeds soft, white. Intermediate resistance to stripe rust.	CUL	DEVELOPED   Washington, United States by Allan, R., USDA-ARS; Washington State University; Rubenthaler, G., USDA-ARS	.	United States	Washington	.	W
ExomeCapture-DAS5-004316	DAS5-004316	WSNP92K.096.08900	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 264961	:954	954	.	44.04444444	15.61277778	176	1956	.	.	COLLECTED  1956 Zadarska zupanija, Croatia by Symon, D., Adelaide University	.	Croatia	Zadarska zupanija	near Benkovac	W
ExomeCapture-DAS5-004324	DAS5-004324	WSNP92K.096.08946	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 326301	:Alabasskaja;:WIR 38238	Alabasskaja	selection from BG 20 = Erythrospermum 929/Lutescens 97	.	.	.	.	.	CUL	DEVELOPED   Kazakhstan by. DONATED  03/14/1968  by N.I. Vavilov Institute of Plant Industry	.	Kazakhstan	.	.	W
ExomeCapture-DAS5-004326	DAS5-004326	WSNP92K.090.08289	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 572621	:Al'borubrum B-21;:WIR 35739;:NSGC 41	Al'borubrum B-21	selection from landrace from Belarus 	.	.	.	.	.	CUL	DEVELOPED   Belarus by. DONATED  08/20/1993  by N.I. Vavilov Research Institute of Plant Industry	.	Belarus	.	.	W
ExomeCapture-DAS5-004328	DAS5-004328	WSNP92K.100.09276	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 266860	:Aotea	Aotea	Cross 7/Dreadnought//Cross 7/Hofed	.	.	.	.	.	CUL	DEVELOPED  1955 South Island, New Zealand by Dept. of Scientific & Industrial Res.	1955	New Zealand	South Island	.	W
ExomeCapture-DAS5-004333	DAS5-004333	WSNP92K.111.10350	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 361721	:Bayonete;:DN-2016	Bayonete	.	.	.	.	.	.	.	COLLECTED   Denmark by Andersen, K., Royal Agricultural School	.	Denmark	.	.	W
ExomeCapture-DAS5-004337	DAS5-004337	WSNP92K.089.08238	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 278533	:Beyrouth 3	Beyrouth 3	.	.	.	.	1930	.	.	COLLECTED PRE 1930 Lebanon by Watkins, A., University of Cambridge. DONATED  01/11/1962  by Dept. of Scientific & Industrial Res.	.	Lebanon	.	.	W
ExomeCapture-DAS5-004338	DAS5-004338	WSNP92K.086.07959	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 304092	:Bezostaja 1;:Bezostaya 1;:Bezostaia 1	Bezostaja 1	Lutescens 17/Skorospelka 2 	.	.	.	.	.	CUL	DEVELOPED  1959 Krasnodar, Russian Federation by Lukjanenko, P., Krasnodar Agricultural Research Institute. DONATED  02/08/1965  by University of Bucharest	1959	Russian Federation	Krasnodar	.	W
ExomeCapture-DAS5-004342	DAS5-004342	WSNP92K.112.10448	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 191272	:Blanc Precoce;:2496	Blanc Precoce	.	.	.	.	.	.	.	COLLECTED   Belgium by Estacion Experimental de Aula Dei. DONATED  09/28/1950  by Estacion Experimental de Aula Dei	.	Belgium	.	.	W
ExomeCapture-DAS5-004343	DAS5-004343	WSNP92K.097.08974	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 191304	:Bledor;:2539	Bledor	Benoist/Professeur Delos	.	.	.	.	.	CUL	DEVELOPED   Namur, Belgium by Station d'Amelioration des Plantes. DONATED  09/28/1950  by Estacion Experimental de Aula Dei	.	Belgium	Namur	.	W
ExomeCapture-DAS5-004349	DAS5-004349	WSNP92K.088.08144	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 213679	:Buck 12/52	Buck 12/52	.	.	.	.	.	.	CUL	DEVELOPED   Buenos Aires, Argentina by Buck, J., Buck S.A.	.	Argentina	Buenos Aires	.	W
ExomeCapture-DAS5-004364	DAS5-004364	WSNP92K.112.10413	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 6698	:CI 6698	CI 6698	cross between 3 winter hardy winter wheats	.	.	.	.	.	CUL	DEVELOPED   Saskatchewan, Canada by Broatch Seed Co.	.	Canada	Saskatchewan	.	W
ExomeCapture-DAS5-004373	DAS5-004373	WSNP92K.090.08290	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 245368	:Criollo Santa Irene	Criollo Santa Irene	.	.	.	.	.	.	.	COLLECTED   Guatemala by Servicio Cooperativo Inter-Americano de Agricultura	.	Guatemala	.	.	S
ExomeCapture-DAS5-004379	DAS5-004379	WSNP92K.086.07958	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 660670	:Daws Low PPO;:WQL8DAWSL;USA126:NSGC 19513	Daws Low PPO	selection from Daws	.	.	.	.	Near isogenic line of soft white winter wheat with lower levels of grain polyphenol oxidase (PPO).	CUL	DEVELOPED   Washington, United States by Morris, C., USDA-ARS	.	United States	Washington	.	S
ExomeCapture-DAS5-004389	DAS5-004389	WSNP92K.092.08509	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 278186	:Dr. Lassers Hellkorn	Dr. Lassers Hellkorn	Thatcher/Kronen	.	.	.	.	.	CUL	DEVELOPED   Carinthia, Austria by Yesilkoy Seed Improvement Station. DONATED  01/11/1962  by Dept. of Scientific & Industrial Res.	.	Austria	Carinthia	.	W
ExomeCapture-DAS5-004402	DAS5-004402	WSNP92K.095.08781	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 339845	:Etendard	Etendard	Mon Desir/Warren//PLM 1/Vilmorin 27/3/Moyencourt/Goldendrop/4/Florence Aurore/Institut Agronomique/5/Bankut/Chanteclair/Etoile de Choisy	.	.	.	.	.	CUL	DONATED  02/05/1969  by Simon, M., Institute National Recherche Agronomique. DEVELOPED  1969 Loiret, France by Tourneur Freres	1969	France	Loiret	.	W
ExomeCapture-DAS5-004405	DAS5-004405	WSNP92K.090.08340	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 445764	:207;:FAO 51.905	207	.	28.58333333	82.8	2200	1979	Awnless. Seeds plump, red.	.	COLLECTED  06/16/1979 Rapti, Nepal by Erskine, W., IBPGR, FAO; Shrestha, P., IBPGR; Bourgois, J., IBPGR	.	Nepal	Rapti	Taka, Rukum, Rapati	W
ExomeCapture-DAS5-004406	DAS5-004406	WSNP92K.092.08536	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 372150	:Ferrugineum 67;:WIR 46376	Ferrugineum 67	Tadzhikskaja 16/Irodu 1006	.	.	.	.	.	CUL	DEVELOPED   Tajikistan by. DONATED  01/25/1972  by N.I. Vavilov Institute of Plant Industry	.	Tajikistan	.	.	S
ExomeCapture-DAS5-004408	DAS5-004408	WSNP92K.088.08149	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 578040	:FL 8150-J9-K1	FL 8150-J9-K1	Coker 762/FL7271A22-4-2-B1-G3	.	.	.	.	Plant height short, bearded, white chaff	CUL	DEVELOPED   Florida, United States by Barnett, R., University of Florida	.	United States	Florida	.	W
ExomeCapture-DAS5-004415	DAS5-004415	WSNP92K.096.08865	Triticum aestivum subsp. macha	subsp. macha	USDA GRIN	PI 428146	:G532	G532	.	.	.	.	.	.	.	DONATED   Uppsala, Sweden by Royal Agricultural College. DONATED  08/21/1978  by Johnson, B., University of California	.	Sweden	Uppsala	.	F
ExomeCapture-DAS5-004418	DAS5-004418	WSNP92K.089.08179	Triticum aestivum subsp. spelta	subsp. spelta	USDA GRIN	PI 615267	:GBXTS-0036;USA126:NSGC 7427;:207	GBXTS-0036	.	49.9	5.13333333	390	.	.	.	COLLECTED   Luxembourg, Belgium by. DONATED  11/20/1997  by de Froidmont, D., Centre de Recherches Agronomiques	.	Belgium	Luxembourg	Paliseul	W
ExomeCapture-DAS5-004420	DAS5-004420	WSNP92K.096.08881	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 351397	:Geneve Gros;:T-1048	Geneve Gros	.	.	.	.	.	.	CUL	DEVELOPED   Vaud, Switzerland by Federal Agricultural Research Station. DONATED  12/08/1969  by Ingold, M., Federal Agricultural Research Station	.	Switzerland	Vaud	.	W
ExomeCapture-DAS5-004421	DAS5-004421	WSNP92K.097.08958	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 174639	:Gentil Rosso	Gentil Rosso	.	.	.	.	.	.	.	COLLECTED   Italy by. DONATED  02/11/1949  by Institute de la Recherche Agronomique	.	Italy	.	.	F
ExomeCapture-DAS5-004425	DAS5-004425	WSNP92K.095.08765	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 6316	:Gold Drop;:CI 6316	Gold Drop	.	.	.	.	.	.	CUL	DEVELOPED   England, United Kingdom by Gorrie, Annat Garden. DONATED  07/19/1919  by Bone, J.	.	United Kingdom	England	.	W
ExomeCapture-DAS5-004426	DAS5-004426	WSNP92K.089.08229	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 351268	:Graf Toerring II;:T-790	Graf Toerring II	Hauter II/Toerring Alt//Tassilo/Holzapfels Darwin	.	.	.	.	.	CUL	DEVELOPED   Bavaria, Germany by Toerring, H.. DONATED  12/08/1969  by Ingold, M., Federal Agricultural Research Station	.	Germany	Bavaria	.	W
ExomeCapture-DAS5-004431	DAS5-004431	WSNP92K.095.08813	Triticum aestivum subsp. macha	subsp. macha	USDA GRIN	PI 542466	:H86-708	H86-708	.	.	.	.	.	Resistant to bunt (Tilletia ssp.).	.	DONATED  01/01/1987 Oregon, United States by Metzger, R., USDA, ARS	.	United States	Oregon	.	W
ExomeCapture-DAS5-004451	DAS5-004451	WSNP92K.095.08828	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 191240	:Jeja de Conesa;:2436	Jeja de Conesa	.	41.51666667	1.3	728	.	.	.	COLLECTED   Tarragona, Spain by. DONATED  09/28/1950  by Estacion Experimental de Aula Dei	.	Spain	Tarragona	Conesa	W
ExomeCapture-DAS5-004455	DAS5-004455	WSNP92K.092.08538	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 278566	:Joss	Joss	Cambier 194/Tadepi//Cappelle	.	.	.	.	.	CUL	DONATED  01/11/1962  by Dept. of Scientific & Industrial Res.. DEVELOPED  1966 Nord, France by Cambier Freres	1966	France	Nord	.	W
ExomeCapture-DAS5-004460	DAS5-004460	WSNP92K.089.08218	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 527449	:Kammah;:85	Kammah	.	28.3	0.03333333	295	1984	Sown October, harvested April. Irrigated. Used for food.	.	COLLECTED  10/18/1984 Algeria by Hilu, K., Virginia Polytechnic Inst. & State Univ.; Randall, J., VPI & SU	.	Algeria	.	near farmhouse, 60km N of Adrar towards Tsabit	S
ExomeCapture-DAS5-004465	DAS5-004465	WSNP92K.110.10202	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 73361	:Kirda Boogda;:1644;:CItr 9231;:CI 9231	Kirda Boogda	.	.	.	.	.	.	.	COLLECTED   Azerbaijan by Central Transcaucasian Agric. Plant Breeding & Exp. Station	.	Azerbaijan	.	.	W
ExomeCapture-DAS5-004468	DAS5-004468	WSNP92K.100.09238	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 559544	:KM 964-90	KM 964-90	.	.	.	.	.	Source of Spike Fertility Gene (SFG).	CUL	DEVELOPED   South Moravia, Czech Republic by Smocek, J., Cereal Research & Breeding Institute	.	Czech Republic	South Moravia	.	F
ExomeCapture-DAS5-004469	DAS5-004469	WSNP92K.089.08199	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 13701	:Knox 62;:Purdue 55103-1-16;:CI 13701	Knox 62	Knox*5/8/Kawvale/5/Fultz/Hungarian//Illinois No. 1 (W38)/3/Wabash/4/Fairfield/6/3*Trumbull//Hope/Hussar/7/Knox sib/5/Fairfield/4/PI 94587//Fultz/Hungarian/3/Fultz/Hungarian 	.	.	.	.	Soft red winter wheat.  Similar to Knox, but contains resistance to Hessian fly.	CUL	DEVELOPED  1962 Indiana, United States by Patterson, F., Purdue University; Schafer, J., USDA-ARS; Gallun, R., USDA-ARS	1962	United States	Indiana	.	W
ExomeCapture-DAS5-004471	DAS5-004471	WSNP92K.092.08472	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 64109	:Kooperatorka;:CItr 8279;:CI 8279	Kooperatorka	selection from Krymka	.	.	.	.	.	CUL	DEVELOPED   Odesa, Ukraine by Plant Breeding and Genetics Institute. DONATED  06/01/1925  by Yur'jev Inst. for Plant Production	.	Ukraine	Odesa	.	W
ExomeCapture-DAS5-004472	DAS5-004472	WSNP92K.110.10238	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 420646	:Krasnovodopadskaja 210;:WIR 51729	Krasnovodopadskaja 210	Krasnovopodskaja 49/BI-MA 1//Bezostaja 1	.	.	.	.	.	CUL	DEVELOPED   North Kazakhstan, Kazakhstan by. DONATED  09/07/1977  by N.I. Vavilov Institute of Plant Industry	.	Kazakhstan	North Kazakhstan	.	W
ExomeCapture-DAS5-004473	DAS5-004473	WSNP92K.091.08441	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 586955	:KS94WGRC30;:KS94H830	KS94WGRC30	PI 200127/P5//TAM 200/KS87H66	.	.	.	.	Hard red winter wheat resistant to Russian wheat aphid (Diuraphis noxia). Awned, white glumed, semidwarf. Heads about 5 days later and has coleoptile length 5mm shorter than TAM 107. Mixing strength equal to Karl. Resistant to leaf rust (Puccinia recondita), stem rust (P. graminis), and heterogeneous for the H3 gene for Hessian fly (Mayetiola destructor) resistance. Susceptible to wheat streak mosaic virus.	CUL	DEVELOPED  1995 Kansas, United States by Harvey, T., Kansas State University; Martin, T., Kansas State University	1995	United States	Kansas	.	W
ExomeCapture-DAS5-004476	DAS5-004476	WSNP92K.095.08794	Triticum aestivum subsp. macha	subsp. macha	USDA GRIN	PI 352466	:Letshchumicum;:T-1308	Letshchumicum	.	42	43.3	.	.	.	.	DONATED    by Max Planck Institute of Plant Breeding Research. COLLECTED   Former Soviet Union by. DONATED  12/08/1969  by Ingold, M., Federal Agricultural Research Station	.	Former Soviet Union	.	Caucasus region	W
ExomeCapture-DAS5-004483	DAS5-004483	WSNP92K.092.08552	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 166333	:Mahlut;:711;:175a;:AUS 8047	Mahlut	.	37.25	39	.	.	.	.	COLLECTED   Urfa, Turkey by Taysi, V., Agricultural Institute. DONATED  08/03/1948  by Harlan, J., USDA-ARS	.	Turkey	Urfa	.	S
ExomeCapture-DAS5-004489	DAS5-004489	WSNP92K.086.07975	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 404008	:Maris Huntsman	Maris Huntsman	Cappelle Desprez*4/Hybrid 46//2*Professeur Marchal	.	.	.	.	.	CUL	DEVELOPED  1971 England, United Kingdom by Plant Breeding Institute	1971	United Kingdom	England	.	W
ExomeCapture-DAS5-004493	DAS5-004493	WSNP92K.112.10409	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 469020	:MG 27174	MG 27174	.	.	.	.	.	.	.	COLLECTED   Spain by Consiglio Nazionale delle Ricerche	.	Spain	.	.	W
ExomeCapture-DAS5-004494	DAS5-004494	WSNP92K.089.08195	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 278190	:Miana	Miana	Institut Agronomique/Hybride de Bersee	.	.	.	.	.	CUL	DEVELOPED  1948 Nord, France by Andre Blondeau Seeds. DONATED  01/11/1962  by Dept. of Scientific & Industrial Res.	1948	France	Nord	.	F
ExomeCapture-DAS5-004495	DAS5-004495	WSNP92K.091.08385	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 337604	:Mildress	Mildress	Riebesel 57-41/3*Heines VII	.	.	.	.	.	CUL	DEVELOPED   Netherlands by Cebeco Zaden B.V.. DONATED  09/30/1968  by Rothwell Plant Breeders Ltd.	.	Netherlands	.	.	S
ExomeCapture-DAS5-004507	DAS5-004507	WSNP92K.087.08056	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 254043	.	No name 4 - Europe	.	.	.	.	.	.	.	COLLECTED   Europe by	.	Europe	.	.	W
ExomeCapture-DAS5-004508	DAS5-004508	WSNP92K.095.08767	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 254059	.	No name 5 - Europe	.	.	.	.	.	.	.	COLLECTED   Europe by	.	Europe	.	.	W-S
ExomeCapture-DAS5-004512	DAS5-004512	WSNP92K.090.08352	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 167419	:Nord Desprez	Nord Desprez	Vilmorin 27/Hybride du Joncquois	.	.	.	.	.	CUL	DEVELOPED  1945 Nord, France by Florimond Despres. DONATED  08/30/1948  by Ellerton, S.	1945	France	Nord	.	W
ExomeCapture-DAS5-004527	DAS5-004527	WSNP92K.110.10212	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 619379	:NWX008075;USA126:NSGC 8778	NWX008075	Bai Huo/Kanto 107//Ike	.	.	.	.	Winter habit waxy wheat (amylose-free).	CUL	DEVELOPED   Nebraska, United States by Graybosch, R., USDA-ARS	.	United States	Nebraska	.	F
ExomeCapture-DAS5-004529	DAS5-004529	WSNP92K.086.07940	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 619381	:NWX008094;USA126:NSGC 8780	NWX008094	Bai Huo Mai/Ike	.	.	.	.	Winter habit waxy wheat (amylose-free).	CUL	DEVELOPED   Nebraska, United States by Graybosch, R., USDA-ARS	.	United States	Nebraska	.	F
ExomeCapture-DAS5-004531	DAS5-004531	WSNP92K.086.07922	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 619383	:NWX008109;USA126:NSGC 8782	NWX008109	Bai Huo/Kanto 107//Ike	.	.	.	.	Winter habit waxy wheat (amylose-free).	CUL	DEVELOPED   Nebraska, United States by Graybosch, R., USDA-ARS	.	United States	Nebraska	.	S
ExomeCapture-DAS5-004536	DAS5-004536	WSNP92K.096.08874	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 330456	:Odzi	Odzi	F430ND/3/Yaktana 54//Norin 10/Brevor 21	.	.	.	.	.	CUL	DEVELOPED  1969 Zimbabwe by Edwards, I., Salisbury Research Station	1969	Zimbabwe	.	.	S
ExomeCapture-DAS5-004540	DAS5-004540	WSNP92K.092.08492	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 633876	:P921696	P921696	Cardinal*3/3/Knox//CI 15329/CI 3984.	.	.	.	.	Soft red winter wheat with gene H31, located on chromosome 5BS close to marker Xupw4148, that confers resistance to Hessian fly (Mayetiola destructor) biotype L. CI3984, the donor of H31, has one gene for resistance to Hessian fly biotype L, determined by segregation analysis of 63 backcross F2 families in which 32 families were segregating and 31 families were susceptible, fitting a 1 gene genetic model by X2 analysis. The Hessian fly resistance of CI3984 was highly effective against Hessian fly populations collected from Maryland, Delaware, South Carolina, and Georgia, as well as biotype D in laboratory tests. This is a progeny from an F6 plant that resulted from plant selection for resistance to Hessian fly biotype L during inbreeding following the backcross to Cardinal, a Hessian fly susceptible soft red winter wheat cultivar. Typically, 15-30 progeny seedlings from F2, F3, F4, and F6 plants were infested and placed in a controlled chamber at 19 deg. C, similar to conditions described previously. Stems are hollow, anthocyanin is absent. Spikes awnless, fusiform, and lax. Glumes glabrous, long, midwide, and white at maturity. Anthers yellow. Kernels red, long, and elliptical; crease is midwide and middeep; cheeks rounded, brush mid-sized, midlong, and not collared.	CUL	DEVELOPED  2003 Indiana, United States by Ratcliffe, R., USDA-ARS; Ohm, H., Purdue University; Cambron, S., USDA-ARS; Patterson, F., Purdue University; Williams, C., USDA-ARS	2003	United States	Indiana	.	F
ExomeCapture-DAS5-004545	DAS5-004545	WSNP92K.090.08292	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 338533	:Pindos;:ICARDA-IG-89190	Pindos	Katranitsa/Qualiti/Rieti	.	.	.	.	.	CUL	DEVELOPED  1965 Macedonia, Greece by Institute of Cereals	1965	Greece	Macedonia	.	W
ExomeCapture-DAS5-004550	DAS5-004550	WSNP92K.093.08617	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 591555	:PR267	PR267	cms Arthur*3/TBR26-6-4	.	.	.	.	Soft red winter R-line developed in a cms Arthur background with Triticum timopheevi cytoplasm and restorer gene(s) from TBR26-6-4. The TBR (Texas bulk restorer) line has an unknown source of male fertility restorer genes. Awnletted and 1 day later than Monon and 2 days earlier than Abe in heading. Resistant to powdery mildew. Selected for ability to restore male fertility in F1 hybrids with cms Monon and cms Redcoat.	CUL	DEVELOPED  1995 Indiana, United States by Ohm, H., Purdue University; Johnson, J., University of Georgia - Griffin Campus; Patterson, F., Purdue University; Wickersham, D., DeKalb Genetics	1995	United States	Indiana	.	W
ExomeCapture-DAS5-004553	DAS5-004553	WSNP92K.095.08770	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 14351	:Prima;:D.I.V. 5192;:CI 14351	Prima	Pansar III//Lingee XVIII de Tresor/Italo Giglioli	.	.	.	.	Entry in the 1965 IWWRN.	CUL	DEVELOPED   Namur, Belgium by Station d'Amelioration des Plantes. DONATED  1968  by	.	Belgium	Namur	.	F
ExomeCapture-DAS5-004555	DAS5-004555	WSNP92K.093.08613	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 418571	:Przevalskaja;:WIR 48668	Przevalskaja	Teploklyuchenskaja/Felix	.	.	.	.	.	CUL	DEVELOPED   Kyrgyzstan by. DONATED  07/14/1977  by N.I. Vavilov Institute of Plant Industry	.	Kyrgyzstan	.	.	W
ExomeCapture-DAS5-004557	DAS5-004557	WSNP92K.095.08807	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	CItr 17768	:Purdue TBR 76-1-3;:CI 17768	Purdue TBR 76-1-3	selection from Texas Bulk Restorer	.	.	.	.	Source of nuclear genetic fertility restoration with cytoplasmic male sterility derived from T. timopheevii.	CUL	DEVELOPED   Indiana, United States by Ohm, H., Purdue University; Patterson, F., Purdue University; Wickersham, D., Purdue University; Johnson, J., Purdue University	.	United States	Indiana	.	W
ExomeCapture-DAS5-004571	DAS5-004571	WSNP92K.089.08202	Triticum aestivum subsp. aestivum	subsp. aestivum	USDA GRIN	PI 632399	:Richland;:NY88024-117	Richland	selection from a composite population that was composed of the following F1 hybrids: 79052-'Kleiber' (PI383394)/'Houser'//Houser; 79053-Houser//Kleiber (PI383394)/Houser; 79054-Houser//Houser/Kleiber (PI345527); 79055-Houser/Kleiber (PI345527)//Houser; 79056-Houser//Houser/Kleiber (PI383394); 79057-Houser/Kleiber (PI383394)//Houser; 59076-Kleiber (PI383394)/Houser//'Geneva'; 59077-Houser/Kleiber (PI383394)//Geneva	.	.	.	.	Grain yield similar to Caledonia and averaged 6% higher grain yield than Geneva in 5 yrs. of regional testing in New York site. Test weight similar to Geneva and averaged 78.1 kg h1, 1 kg/h1 above Caledonia over 5 yrs. Similar in height to Geneva and averages 11 cm taller than Caledonia. Lodging resistance and winter hardiness similar to Geneva and slightly superior to Caledonia. Milling and baking characteristics are among the best for soft white winter wheats as deteremined by the USDA Soft Wheat Quality Lab., Wooster, OH. Susceptible to preharvest sprouting. Days to heading and maturity similar to most soft white winter cvs. grown in New York except Geneva which is 2 days earlier to reach anthesis. Stems and leaves yellow-green at booting and hollow white stems at maturity. At booting the flag leaf is erect and twisted and the stems have a waxy bloom. Spikes dense, tapering, and awnletted. Glumes tan, medium long, wide and have a square shoulder and an obtuse beak. Kernels soft white, ovate, have rounded cheeks and short brush, and a narrow, shallow crease. The mass of 1000 kernels averages 35g. Moderately resistant to prevalent races of loose smut (Ustilago tritici) and highly resistant to prevalent races of Powdery mildew (Erysiphe graminis). Susceptible to fusarium head blight (Fusarium graminearum), and highly resistant to wheat spindle streak, mosaic virus and soil borne mosaic virus.	CUL	DEVELOPED  2001 New York, United States by Sorrells, M., Cornell University; Bergstrom, G., Cornell University; Benscher, D., Cornell University	2001	United States	New York	.	W
